,image_a,image_b,verify_ab,f1a,f2a,f3a,f4a,f5a,f6a,f7a,f8a,f9a,f1b,f2b,f3b,f4b,f5b,f6b,f7b,f8b,f9b
11398,0525a_num4.png,0525b_num4.png,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
11399,0525a_num4.png,0525a_num2.png,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
11400,0525a_num4.png,0525b_num1.png,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0
11401,1271c_num3.png,1271b_num4.png,1.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0
11402,1271c_num3.png,1271b_num3.png,1.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0
11403,0401b_num4.png,0401c_num2.png,1.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,4.0,2.0
11404,0401b_num4.png,0401b_num1.png,1.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
11405,1196b_num3.png,1196a_num1.png,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0
11406,1181b_num2.png,1181c_num1.png,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0
11407,1086b_num4.png,1086b_num1.png,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0
11408,1121c_num4.png,1121c_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
11409,1255b_num4.png,1255c_num2.png,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0
11410,1255b_num4.png,1255a_num1.png,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0
11411,1255b_num4.png,1255c_num1.png,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0
11412,1378c_num3.png,1378b_num3.png,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0
11413,1378c_num3.png,1378a_num1.png,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0
11414,1378c_num3.png,1378c_num1.png,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
11415,1378c_num3.png,1378c_num2.png,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
11416,1424b_num5.png,1424a_num2.png,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0
11417,0471b_num1.png,0471c_num5.png,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
11418,0471b_num1.png,0471c_num1.png,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
11419,0471b_num1.png,0471b_num2.png,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0
11420,0471b_num1.png,0471a_num3.png,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
11421,1447b_num2.png,1447a_num1.png,1.0,1.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
11422,0316b_num1.png,0316a_num1.png,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0
11423,1153c_num3.png,1153c_num2.png,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
11424,1153c_num3.png,1153a_num3.png,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
11425,0600b_num1.png,0600b_num2.png,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
11426,1039c_num2.png,1039a_num2.png,1.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
11427,1039c_num2.png,1039c_num4.png,1.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0
11428,1039c_num2.png,1039c_num3.png,1.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0
11429,0535a_num4.png,0535b_num6.png,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0
11430,0535a_num4.png,0535c_num3.png,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0
11431,0535a_num4.png,0535a_num2.png,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
11432,0569a_num3.png,0569b_num4.png,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
11433,0569a_num3.png,0569c_num3.png,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0
11434,1391a_num1.png,1391b_num2.png,1.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0
11435,1391a_num1.png,1391c_num2.png,1.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0
11436,1119a_num6.png,1119b_num3.png,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0
11437,1119a_num6.png,1119b_num5.png,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0
11438,1119a_num6.png,1119b_num4.png,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0
11439,1114aa_num3.png,1114aa_num2.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0
11440,0327c_num4.png,0327c_num1.png,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
11441,0327c_num4.png,0327c_num7.png,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
11442,0327c_num4.png,0327c_num6.png,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
11443,0327c_num4.png,0327a_num1.png,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0
11444,0334c_num2.png,0334a_num3.png,1.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0
11445,1365b_num1.png,1365a_num2.png,1.0,0.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0
11446,0324a_num4.png,0324c_num1.png,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0
11447,0324a_num4.png,0324c_num2.png,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0
11448,1432a_num1.png,1432c_num2.png,1.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
11449,1432a_num1.png,1432a_num4.png,1.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
11450,0539a_num1.png,0539a_num2.png,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0
11451,1325b_num3.png,1325a_num2.png,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0
11452,0560b_num3.png,0560c_num6.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0
11453,0357b_num6.png,0357a_num1.png,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
11454,0357b_num6.png,0357b_num5.png,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
11455,0357b_num6.png,0357b_num1.png,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
11456,0357b_num6.png,0357c_num2.png,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
11457,1257b_num5.png,1257c_num4.png,1.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0
11458,1286b_num3.png,1286a_num1.png,1.0,3.0,4.0,1.0,0.0,2.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0
11459,1240b_num2.png,1240c_num4.png,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0
11460,1240b_num2.png,1240a_num1.png,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0
11461,1240b_num2.png,1240b_num3.png,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
11462,1432c_num2.png,1432a_num4.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
11463,1426b_num2.png,1426c_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0
11464,1039a_num2.png,1039c_num4.png,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0
11465,1039a_num2.png,1039c_num3.png,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0
11466,1237b_num2.png,1237a_num4.png,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11467,1406b_num4.png,1406b_num5.png,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
11468,1406b_num4.png,1406b_num3.png,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0
11469,0445c_num2.png,0445a_num2.png,1.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0
11470,1416a_num2.png,1416b_num1.png,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0
11471,1240c_num4.png,1240a_num1.png,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0
11472,1240c_num4.png,1240b_num3.png,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
11473,0405a_num4.png,0405c_num2.png,1.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
11474,0405a_num4.png,0405b_num2.png,1.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0
11475,0405a_num4.png,0405c_num1.png,1.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
11476,0551c_num1.png,0551a_num1.png,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0
11477,1039c_num4.png,1039c_num3.png,1.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0
11478,1234c_num4.png,1234c_num3.png,1.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0
11479,1234c_num4.png,1234b_num1.png,1.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
11480,1234c_num4.png,1234b_num3.png,1.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
11481,0347b_num4.png,0347b_num3.png,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
11482,0347b_num4.png,0347a_num4.png,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0
11483,1375a_num3.png,1375c_num3.png,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0
11484,1375a_num3.png,1375b_num1.png,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0
11485,1358a_num3.png,1358a_num1.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0
11486,1358a_num3.png,1358b_num6.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11487,1358a_num3.png,1358b_num3.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11488,1358a_num3.png,1358b_num5.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11489,1358a_num3.png,1358a_num5.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0
11490,1358a_num3.png,1358b_num4.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11491,0347b_num3.png,0347a_num4.png,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0
11492,0368b_num2.png,0368b_num3.png,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0
11493,0368b_num2.png,0368c_num4.png,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
11494,0368b_num2.png,0368c_num5.png,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
11495,0321a_num2.png,0321c_num1.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0
11496,0321a_num2.png,0321a_num1.png,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
11497,1378b_num3.png,1378a_num1.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0
11498,1378b_num3.png,1378c_num1.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
11499,1378b_num3.png,1378c_num2.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
11500,0556c_num6.png,0556b_num4.png,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
11501,1358a_num1.png,1358b_num6.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11502,1358a_num1.png,1358b_num3.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11503,1358a_num1.png,1358b_num5.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11504,1358a_num1.png,1358a_num5.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0
11505,1358a_num1.png,1358b_num4.png,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0
11506,1374a_num2.png,1374b_num3.png,1.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0
11507,1378a_num1.png,1378c_num1.png,1.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
11508,1378a_num1.png,1378c_num2.png,1.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0
11509,0368b_num3.png,0368c_num4.png,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
11510,0368b_num3.png,0368c_num5.png,1.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
11511,1386a_num3.png,1386a_num4.png,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0
11512,1386a_num3.png,1386c_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
11513,0390aa_num2.png,0390a_num2.png,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0
11514,1330b_num4.png,1330c_num1.png,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0
11515,1330b_num4.png,1330a_num1.png,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0
11516,0540c_num1.png,0540a_num2.png,1.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0
11517,1386a_num4.png,1386c_num3.png,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
11518,0456a_num2.png,0456c_num1.png,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
11519,0456a_num2.png,0456b_num2.png,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0
11520,0456a_num2.png,0456a_num1.png,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
11521,0456a_num2.png,0456a_num3.png,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
11522,1230a_num3.png,1230c_num4.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0
11523,1230a_num3.png,1230a_num5.png,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0
11524,0456c_num1.png,0456b_num2.png,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0
11525,0456c_num1.png,0456a_num1.png,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
11526,0456c_num1.png,0456a_num3.png,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0
11527,0422b_num6.png,0422b_num4.png,1.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0
11528,1360a_num1.png,1360a_num2.png,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
11529,1360a_num1.png,1360c_num1.png,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
11530,0537a_num3.png,0537b_num2.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0
11531,0432c_num4.png,0432a_num2.png,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0
11532,0432c_num4.png,0432c_num2.png,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0
11533,0507a_num3.png,0507b_num2.png,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0
11534,1441b_num3.png,1441a_num1.png,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
11535,0381a_num5.png,0381a_num4.png,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0
11536,1234c_num3.png,1234b_num1.png,1.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
11537,1234c_num3.png,1234b_num3.png,1.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0
11538,1108b_num2.png,1108b_num1.png,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0
11539,1259a_num2.png,1259c_num5.png,1.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
11540,1259a_num2.png,1259a_num3.png,1.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0
