imagename,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy
1121b_num2.png,1,1,3,2,2,2,2,1,1,3,2,3,4,2,2
0085c_num2.png,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2
1316c_num4.png,2,3,1,1,2,2,2,2,1,4,2,2,3,2,2
1315a_num2.png,1,3,2,3,2,2,2,2,1,2,2,3,2,2,2
1364a_num2.png,1,2,3,3,2,2,2,2,1,2,2,3,2,2,2
1564c_num2.png,1,3,1,2,2,2,2,2,1,4,1,3,2,1,1
0864c_num2.png,1,1,3,2,2,2,1,1,1,1,2,3,2,1,2
0121b_num2.png,2,2,1,1,2,2,4,1,2,2,2,3,4,1,2
0401c_num4.png,2,2,1,2,2,2,2,1,1,2,1,3,1,1,1
0710b_num1.png,1,3,3,3,2,1,1,2,1,2,2,2,1,1,2
0026c_num2.png,1,2,2,3,2,2,1,2,1,3,2,2,4,1,2
1356a_num6.png,2,1,2,2,2,2,3,1,1,4,2,2,2,1,2
0507b_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,3,1,2
0686a_num2.png,2,3,1,1,2,2,4,1,1,1,2,3,2,1,1
0900b_num6.png,2,3,1,1,2,2,3,1,1,4,1,2,2,1,1
0850b_num2.png,1,1,1,1,2,2,1,1,1,4,1,3,2,1,1
1254b_num1.png,1,3,1,1,2,2,2,2,1,2,1,2,4,1,2
1270c_num3.png,1,3,3,3,2,1,1,2,1,4,2,2,1,2,1
0384b_num6.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1013a_num4.png,2,1,1,3,2,2,2,1,1,1,1,3,1,1,1
0747c_num5.png,2,2,2,2,2,2,3,1,1,2,2,3,2,2,2
0765c_num1.png,2,3,3,3,2,2,4,1,1,2,2,2,2,2,2
0906b_num2.png,1,2,3,3,2,2,1,2,1,2,2,3,2,2,2
0436b_num1.png,2,2,3,2,2,1,4,2,1,4,2,2,2,2,2
1187c_num2.png,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2
1503b_num1.png,1,2,3,3,2,1,2,1,1,2,2,2,2,2,2
0169c_num2.png,1,2,1,1,2,2,2,2,1,2,2,3,3,2,2
1395b_num4.png,2,3,3,3,2,1,1,1,1,1,2,2,1,2,2
0600c_num1.png,2,2,2,2,2,2,4,1,1,2,2,3,4,2,1
0002a_num4.png,1,3,3,3,2,1,1,1,1,4,2,2,2,2,1
1043a_num3.png,1,1,3,2,2,2,4,1,1,2,2,2,1,2,2
0479b_num3.png,1,1,3,2,2,1,4,2,1,1,2,2,2,2,2
1186b_num2.png,1,2,2,2,2,2,3,2,1,2,2,2,2,2,1
1283a_num2.png,2,3,1,1,2,1,4,1,1,1,2,2,2,1,2
0974b_num1.png,1,1,3,3,2,2,1,1,1,4,1,3,2,1,1
0126c_num1.png,2,2,2,1,2,1,4,1,1,1,2,2,2,1,1
1338b_num1.png,1,3,3,3,2,1,1,2,1,4,2,3,2,1,1
1374c_num3.png,2,2,2,3,2,2,1,1,1,2,2,3,4,2,2
0798a_num3.png,2,2,1,1,2,2,3,1,1,2,1,3,4,1,1
0522c_num3.png,2,2,1,2,2,2,2,1,1,3,2,3,4,1,1
0148a_num5.png,1,1,3,3,2,2,1,1,1,2,2,3,2,1,2
0043a_num6.png,2,1,1,1,2,2,3,1,1,1,1,3,1,1,2
0151b_num4.png,2,3,2,2,2,1,4,1,1,2,2,2,1,2,2
1236b_num3.png,2,2,1,3,2,2,3,1,1,2,2,3,2,1,1
1539b_num3.png,2,3,1,1,2,2,3,2,1,2,1,1,4,1,1
1446b_num3.png,2,2,1,1,2,2,2,1,1,2,2,3,4,1,1
1089c_num2.png,1,2,2,1,2,1,4,1,1,2,2,2,2,2,2
0985c_num5.png,1,1,3,3,2,2,1,1,1,1,2,2,4,2,2
0615a_num1.png,1,1,1,1,2,2,2,1,1,2,2,2,4,1,1
0159a_num1.png,2,2,2,3,2,2,2,1,1,2,2,2,3,2,2
0705b_num6.png,1,3,3,2,2,2,1,1,1,3,2,2,3,2,2
1115b_num1.png,2,1,3,3,2,2,3,1,1,2,2,2,1,1,2
1030c_num2.png,2,3,2,1,2,2,1,1,2,2,2,3,3,2,2
0983a_num3.png,1,1,2,2,2,2,2,2,1,4,2,3,2,1,1
0090b_num1.png,2,1,2,2,2,2,3,2,1,2,2,2,2,2,2
0117c_num6.png,1,3,3,3,2,1,1,2,1,4,2,2,1,1,1
0581a_num4.png,2,2,1,1,2,2,1,1,1,2,2,2,4,1,1
0172a_num3.png,2,3,2,2,2,1,4,1,1,4,2,2,3,2,2
0427b_num6.png,1,1,3,1,2,2,1,1,1,1,2,2,4,1,1
1177b_num3.png,2,3,2,1,2,1,2,2,1,2,2,2,3,2,2
0705a_num3.png,1,3,2,2,2,2,2,1,1,3,2,3,4,1,2
0334a_num3.png,2,3,2,2,2,2,2,1,1,3,2,2,3,2,2
1455c_num4.png,1,2,1,1,2,2,1,2,1,2,2,3,4,2,2
0657c_num4.png,1,1,3,2,2,2,1,1,2,4,2,2,4,2,2
0309c_num3.png,1,3,3,1,1,1,1,1,1,1,2,1,1,2,2
1247c_num6.png,2,2,2,1,2,1,2,2,1,4,2,2,1,2,2
1231b_num1.png,2,2,3,2,2,1,2,1,1,2,2,3,2,2,2
0390a_num2.png,2,2,3,2,2,1,2,1,1,2,2,3,2,2,2
1080b_num2.png,2,3,2,2,2,1,4,2,1,1,2,2,4,2,2
0746b_num1.png,1,2,2,2,2,2,1,1,1,3,2,2,3,2,2
0909c_num1.png,2,3,1,1,2,2,2,1,1,2,2,2,3,1,1
1026b_num4.png,2,1,2,2,2,2,1,1,1,2,1,3,2,1,1
0125a_num5.png,2,1,3,2,2,2,1,1,1,2,2,2,1,2,2
1121c_num3.png,1,2,3,2,2,2,2,1,1,2,2,3,4,2,2
0669b_num3.png,1,1,3,3,2,2,2,1,1,2,2,3,4,2,2
1253b_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1526c_num5.png,2,3,3,3,2,1,1,1,1,2,2,1,1,2,2
0462a_num3.png,1,2,2,2,2,1,4,1,1,2,2,2,1,2,2
0384a_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1143a_num4.png,2,3,2,1,2,1,2,2,1,4,2,3,2,2,2
0575a_num2.png,1,2,1,2,2,2,3,1,1,2,2,3,2,1,2
0951c_num2.png,1,1,3,3,2,2,4,1,1,4,2,3,2,2,2
0465a_num6.png,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
0617b_num3.png,1,2,2,1,2,2,2,2,1,2,2,3,4,2,1
0318b_num1.png,2,2,2,1,2,2,3,2,1,2,1,3,2,1,2
1296a_num3.png,2,2,3,1,2,2,1,1,1,2,2,1,1,2,1
0519b_num2.png,1,2,2,1,2,2,3,1,1,2,2,2,2,2,1
1290b_num1.png,2,1,2,3,2,2,1,2,1,2,1,2,2,1,1
0468c_num3.png,2,3,3,1,2,2,1,2,1,2,2,2,2,1,1
0388aa_num1.png,2,3,2,1,2,2,3,1,1,2,1,2,4,1,1
1330b_num5.png,1,1,2,2,2,2,2,1,1,2,1,3,2,1,1
0759c_num4.png,1,1,2,2,2,2,3,1,1,2,2,3,2,1,1
0356c_num3.png,1,3,3,2,2,1,2,2,1,2,2,2,1,2,2
0239c_num1.png,2,2,3,3,2,2,2,2,1,2,2,3,1,1,2
0548b_num2.png,1,3,3,2,1,1,2,1,1,1,2,2,1,1,1
1363a_num3.png,2,1,1,1,2,2,3,1,2,2,2,2,3,2,1
1417c_num5.png,2,2,2,1,2,2,2,1,1,2,2,2,4,2,1
0517c_num2.png,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2
0423c_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0664a_num3.png,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2
1454b_num5.png,2,2,2,1,2,2,1,1,1,2,2,3,3,2,2
1276b_num1.png,2,3,3,3,2,1,4,2,1,2,2,2,1,2,1
1093a_num7.png,1,2,2,1,2,2,3,1,1,2,1,2,4,1,1
0487b_num1.png,2,3,2,1,2,2,1,1,1,2,2,2,4,2,1
0241b_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
1426a_num2.png,2,3,2,2,2,2,2,1,1,2,2,2,4,1,2
1317c_num1.png,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1
0012a_num2.png,1,2,1,2,2,1,2,2,1,2,2,3,2,1,2
0982c_num5.png,1,3,1,1,2,1,2,1,1,2,2,2,2,1,1
0055b_num1.png,1,1,3,2,2,2,2,2,1,2,2,3,3,1,2
0941a_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1189c_num5.png,2,1,3,2,2,1,1,1,1,3,2,2,4,1,2
1244b_num3.png,2,3,3,2,2,1,2,2,1,1,2,2,1,2,2
0691c_num1.png,1,3,3,2,2,1,1,1,1,2,2,2,1,2,1
0581b_num3.png,2,3,2,1,2,2,1,1,1,2,1,3,4,1,1
1123c_num5.png,2,2,2,1,2,2,2,1,1,2,2,3,2,1,1
0655b_num2.png,1,3,3,2,1,1,1,1,1,1,2,1,1,2,2
0847c_num1.png,1,2,3,2,2,2,1,2,1,2,2,2,2,2,2
1145b_num6.png,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2
0369c_num2.png,2,1,3,3,2,1,1,1,1,1,2,1,1,2,2
0847a_num6.png,1,2,3,2,2,2,1,1,1,2,2,2,1,2,2
1001b_num2.png,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2
0657b_num4.png,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2
1424c_num5.png,2,3,1,2,2,2,1,1,2,4,1,2,4,1,1
1466b_num3.png,2,2,1,2,2,2,2,1,1,2,2,3,4,1,1
0559bb_num3.png,2,1,3,1,2,2,1,2,1,2,2,2,1,1,2
0559cc_num2.png,2,1,2,2,2,2,1,1,1,2,1,3,4,1,2
1222c_num1.png,2,2,2,1,2,2,2,1,1,2,1,3,3,1,2
1515b_num7.png,2,2,2,2,2,2,4,1,1,3,2,2,1,1,1
0569b_num1.png,2,2,3,2,2,2,2,1,1,2,2,3,2,1,1
0729c_num2.png,1,1,3,3,2,1,1,1,1,2,1,2,2,1,1
0963c_num2.png,1,2,1,2,2,2,2,1,1,2,2,2,3,1,2
0259a_num3.png,2,3,1,1,2,2,2,1,1,2,2,2,1,1,1
1185c_num6.png,2,3,2,2,2,2,1,1,1,2,2,2,1,1,2
0304a_num2.png,2,2,3,3,2,1,1,2,1,2,2,2,2,1,1
1355b_num4.png,2,2,2,1,2,1,1,1,1,2,2,2,3,1,1
0337a_num1.png,2,3,1,1,2,2,3,1,1,2,2,3,2,1,1
1495b_num7.png,2,2,3,2,2,2,2,1,1,4,2,2,2,1,2
0468c_num4.png,2,3,3,2,2,2,1,1,1,2,1,2,1,1,1
0775aa_num2.png,2,3,3,2,2,2,3,2,1,2,2,3,1,1,1
1457c_num1.png,1,1,2,2,2,2,2,1,1,1,2,3,4,1,1
0148c_num5.png,2,2,2,2,2,2,1,1,1,2,2,3,2,1,1
0584c_num4.png,1,2,3,2,2,2,1,1,1,2,2,2,2,1,2
1113b_num3.png,1,1,3,2,2,1,1,1,1,2,2,2,1,2,2
0567b_num1.png,1,2,3,3,2,2,1,2,1,2,2,3,1,1,1
1157a_num1.png,2,1,3,2,2,1,1,1,1,2,2,2,2,2,2
0017b_num1.png,1,3,3,2,2,1,1,2,1,2,2,2,1,1,1
0195a_num1.png,2,3,3,2,2,2,1,1,1,3,2,3,1,2,2
1438c_num2.png,2,2,1,1,2,2,3,1,2,2,1,2,1,1,1
0974c_num4.png,1,3,2,2,2,2,1,2,1,1,2,3,1,1,1
0554c_num2.png,2,2,3,2,2,2,2,1,1,2,2,2,2,1,1
0198c_num3.png,2,2,3,2,2,1,1,1,1,2,2,3,2,1,1
0094a_num3.png,2,3,2,1,2,1,1,1,1,2,2,2,1,2,2
1565a_num4.png,2,3,2,1,2,2,3,1,1,2,1,3,3,1,1
0711c_num5.png,2,1,2,2,2,2,3,2,1,1,1,3,4,1,1
0594c_num4.png,2,2,1,1,2,2,3,1,1,4,2,2,2,1,1
1178c_num3.png,2,3,1,1,2,2,1,1,1,1,1,3,2,1,1
0098a_num2.png,2,2,1,1,2,2,4,1,1,2,1,2,3,1,1
0893aa_num1.png,2,3,2,1,2,2,1,1,2,2,1,2,2,1,2
0140b_num1.png,2,3,1,1,2,2,2,1,1,2,1,1,3,1,1
1533a_num1.png,2,2,1,1,2,2,3,1,1,3,2,3,1,1,1
1268a_num2.png,2,2,1,1,2,2,2,1,1,2,1,3,4,1,1
0797c_num3.png,1,3,3,2,2,2,1,1,1,2,2,1,1,1,1
0593b_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,4,1,1
0175c_num1.png,2,2,3,3,2,1,1,2,1,2,2,2,2,2,1
0692cc_num3.png,2,3,3,2,2,2,2,1,1,4,1,1,2,1,1
0659a_num3.png,1,3,1,1,2,2,1,1,1,2,1,3,3,1,1
1271c_num1.png,2,3,3,2,2,2,1,1,1,2,2,2,2,1,1
1377a_num3.png,1,2,2,1,2,2,3,1,1,2,2,2,4,1,1
1541b_num3.png,2,3,2,2,2,1,1,1,1,2,2,3,2,1,2
1345a_num2.png,2,2,3,2,2,1,1,1,1,3,2,2,1,2,2
1270a_num4.png,1,3,3,3,2,1,4,1,1,4,2,2,1,2,2
0723b_num1.png,2,1,3,3,2,2,2,1,1,2,1,3,2,1,1
1026c_num3.png,2,1,2,2,2,2,2,1,1,4,1,3,2,1,1
0283b_num2.png,2,3,2,1,2,2,2,1,1,2,1,3,4,1,1
0786c_num1.png,2,2,2,2,2,1,2,1,1,4,2,2,1,2,2
0507a_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2
0315a_num1.png,2,3,2,1,2,2,2,1,1,2,2,3,3,1,2
0535a_num1.png,1,2,3,2,2,2,2,1,1,2,2,3,2,1,1
1292b_num5.png,2,2,2,1,2,2,1,1,1,2,1,3,3,1,1
0780a_num3.png,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2
0856a_num1.png,2,3,1,1,2,2,3,1,1,2,1,1,3,1,1
1455c_num2.png,2,2,1,1,2,2,1,1,1,2,2,3,4,2,1
0560a_num1.png,2,2,1,2,2,1,3,1,1,2,2,3,2,1,1
1137c_num4.png,2,2,1,1,2,2,1,1,2,2,1,1,3,1,1
0232b_num2.png,2,1,2,2,2,2,3,1,1,4,1,3,2,1,1
0256b_num2.png,1,3,3,2,2,2,1,1,1,2,1,2,2,1,1
0971a_num3.png,2,2,1,1,2,2,3,1,1,3,1,3,3,1,1
0453c_num1.png,1,3,2,1,2,2,2,1,1,3,1,1,4,1,1
1565c_num6.png,2,2,1,2,2,2,3,1,1,2,1,3,2,1,1
0707b_num5.png,2,2,2,1,2,2,3,1,1,2,1,3,2,1,1
0467a_num6.png,2,3,3,3,2,1,1,1,1,2,2,1,1,2,2
0878c_num3.png,1,2,2,3,2,2,2,1,1,2,1,3,3,1,1
0376c_num3.png,2,3,2,1,2,2,2,2,1,4,1,1,2,1,1
1419c_num1.png,1,2,3,3,2,2,2,1,1,2,1,2,2,1,1
0363c_num3.png,2,3,2,2,2,2,3,1,1,2,2,3,2,1,1
0387b_num3.png,2,2,2,2,2,2,1,1,1,3,2,3,2,1,2
0220b_num1.png,2,3,3,3,2,1,1,1,1,1,1,2,1,1,1
1393c_num2.png,2,3,2,2,2,2,2,1,1,2,1,2,1,1,1
0063a_num6.png,1,2,1,1,2,2,2,1,1,2,1,2,4,1,1
1167b_num3.png,1,2,3,2,2,2,1,2,1,2,2,2,1,2,1
1329a_num2.png,2,3,2,2,2,2,2,1,1,2,2,3,2,1,1
0857b_num1.png,2,3,2,1,2,2,3,2,1,2,2,1,2,1,1
1140a_num4.png,2,3,2,1,2,2,1,1,1,2,2,1,4,1,1
0409b_num1.png,1,2,2,2,2,2,1,1,1,2,1,3,1,1,1
1153c_num3.png,1,2,2,2,2,2,1,2,1,2,2,3,3,2,2
1279b_num1.png,2,2,3,2,2,2,1,1,1,3,2,2,1,1,1
0042bb_num2.png,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1
1255c_num2.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,1
0152a_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,4,2,2
0753a_num2.png,1,3,2,2,2,2,1,1,1,2,2,3,3,2,2
0646c_num3.png,2,3,2,2,2,2,1,2,1,2,1,3,1,1,1
0676a_num4.png,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2
1515c_num3.png,2,2,2,2,2,2,4,1,1,2,2,3,1,1,1
1060c_num2.png,1,2,2,2,2,2,1,1,2,2,1,2,1,1,1
0779b_num1.png,2,2,3,2,2,1,4,2,1,2,2,2,1,2,2
0068c_num2.png,2,2,2,2,2,2,1,2,1,2,2,2,4,2,1
0982a_num5.png,1,3,1,2,2,1,2,1,1,4,2,2,2,1,2
1099a_num2.png,2,2,2,2,2,2,2,1,1,3,2,2,2,1,1
0608a_num1.png,2,3,2,2,2,2,1,1,1,2,2,2,3,1,1
0858a_num2.png,2,2,2,2,2,2,1,1,1,2,1,3,4,1,1
0005c_num6.png,2,2,3,3,2,1,1,1,1,4,2,3,1,2,2
1375c_num3.png,2,2,2,1,2,2,3,1,2,2,2,2,3,1,2
0207b_num3.png,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2
0149c_num5.png,2,2,2,2,2,1,1,1,1,4,2,2,1,2,1
0056b_num1.png,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1
1453c_num7.png,2,2,2,2,2,1,4,1,1,2,2,3,1,2,2
0570b_num1.png,1,1,2,1,2,2,2,1,1,1,2,3,2,1,2
1199b_num1.png,2,1,3,3,2,1,4,1,1,1,2,2,1,1,1
1256b_num2.png,2,1,3,3,2,2,2,1,1,1,1,3,4,1,1
1406b_num3.png,2,2,1,1,2,2,2,1,1,2,2,2,3,1,1
1363a_num2.png,2,2,2,1,2,2,2,1,2,2,2,2,3,1,1
0072b_num4.png,2,2,1,1,2,2,3,1,1,2,1,3,1,1,1
0300a_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
0796b_num2.png,2,2,2,2,2,2,2,2,1,2,2,3,2,1,1
0172c_num4.png,2,2,2,2,2,1,4,1,1,1,2,2,3,2,1
0277a_num2.png,2,2,1,1,2,2,3,1,1,1,2,3,4,1,1
1247a_num2.png,2,2,3,2,2,1,4,2,1,4,2,2,1,2,2
0554a_num2.png,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2
1511c_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0123b_num1.png,1,1,3,3,2,1,1,2,1,4,2,3,2,1,2
0493a_num1.png,2,2,1,1,2,1,4,1,1,4,1,3,4,1,1
0544a_num1.png,2,2,1,2,2,2,3,1,1,2,2,3,4,1,1
1397b_num3.png,1,1,2,1,2,2,3,1,1,4,2,2,2,1,2
0484a_num3.png,2,1,2,3,2,2,1,1,1,2,2,3,2,2,2
0094a_num6.png,2,3,2,2,2,1,1,2,1,4,2,2,2,2,2
1165c_num3.png,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1
1421b_num5.png,1,1,2,2,2,2,1,1,1,2,2,2,3,2,2
1304c_num6.png,1,3,2,2,2,1,4,1,1,4,2,2,1,2,2
0776b_num1.png,2,1,3,2,2,1,4,2,1,2,2,2,1,2,2
1458a_num3.png,2,1,1,1,2,2,3,1,1,2,2,3,2,2,2
0599c_num3.png,2,2,1,1,2,2,2,2,1,2,2,3,4,1,2
0589b_num1.png,2,1,1,1,2,2,3,1,1,2,1,2,4,1,1
0284b_num1.png,2,2,2,3,2,2,1,1,1,2,2,3,4,2,2
1202a_num2.png,2,2,3,2,2,1,4,1,1,4,2,3,1,1,2
1179c_num1.png,1,2,3,3,2,1,2,1,1,2,2,2,4,2,2
0806a_num3.png,2,3,1,1,2,2,2,1,2,2,1,2,4,1,1
0225a_num2.png,2,1,2,2,2,2,1,1,2,2,2,2,4,2,2
0528a_num2.png,1,2,3,3,2,1,2,1,1,4,2,2,2,2,2
1281a_num4.png,2,1,3,2,2,1,1,1,1,2,2,2,2,1,2
0418b_num1.png,2,2,1,1,2,2,2,1,1,2,1,3,4,1,1
0705aa_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2
0278b_num5.png,2,3,2,2,2,1,2,1,1,2,2,3,2,1,2
0904a_num3.png,2,3,2,1,2,1,3,1,1,3,2,2,1,2,2
0265c_num4.png,2,2,2,2,2,2,2,1,1,2,1,3,4,1,1
1157c_num3.png,2,1,3,2,2,1,1,1,1,1,2,1,2,1,2
0571a_num1.png,1,2,3,2,2,2,1,2,1,2,2,3,2,1,2
0889b_num1.png,2,1,1,1,2,2,2,2,1,2,2,2,1,1,2
1116b_num1.png,2,2,2,2,2,1,3,1,1,2,2,1,1,1,2
1203b_num5.png,1,2,3,3,2,1,2,2,1,4,2,2,1,1,1
1219c_num1.png,2,2,1,1,2,2,2,2,1,2,2,3,4,1,2
0836b_num1.png,1,3,3,2,2,1,1,1,1,2,2,2,2,1,2
1096b_num3.png,2,3,1,1,2,2,2,1,1,1,1,2,4,1,1
0753bb_num1.png,1,1,2,2,2,1,1,1,1,2,2,3,4,1,2
0925c_num4.png,1,1,2,2,2,1,1,1,1,4,2,2,1,1,2
1429a_num4.png,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2
0135c_num3.png,2,2,1,2,2,1,2,1,1,2,2,3,1,2,2
0450c_num5.png,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1
0531a_num2.png,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1
0123a_num2.png,1,1,2,2,2,1,1,1,1,4,2,3,4,1,1
0437b_num2.png,1,1,1,1,2,2,2,2,2,2,1,3,3,1,2
0680aa_num2.png,1,2,2,2,2,2,1,1,1,3,2,3,2,1,1
0177b_num3.png,2,3,3,3,2,1,1,1,1,3,2,2,1,1,2
1145b_num2.png,1,1,2,2,2,2,2,1,1,2,2,3,2,1,2
1291c_num2.png,1,2,2,2,2,2,1,1,1,4,2,2,2,1,2
0800a_num2.png,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2
0260b_num1.png,2,3,2,2,2,2,2,1,1,2,1,3,3,1,2
0400b_num1.png,2,1,1,1,2,2,3,1,1,2,1,2,2,1,1
0143c_num1.png,2,2,1,1,2,2,2,1,1,1,2,3,4,1,1
0070a_num2.png,2,1,2,1,2,2,1,1,1,4,1,1,4,1,1
0408c_num4.png,2,2,2,2,2,1,1,1,1,4,2,2,2,2,2
0172c_num2.png,2,2,1,1,2,1,4,1,1,4,2,2,3,1,2
0679b_num2.png,2,2,2,2,2,2,1,1,1,2,2,2,4,1,2
0917b_num2.png,2,1,3,2,1,1,1,1,1,1,2,1,1,2,1
1183b_num5.png,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1
1475b_num2.png,2,2,1,1,2,2,2,1,1,2,1,3,4,1,1
0049c_num4.png,1,3,3,2,2,2,4,1,1,2,2,2,2,1,2
0911a_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,4,2,2
1513a_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1
0559a_num2.png,2,1,2,2,2,1,1,1,1,2,2,3,4,1,2
1504a_num3.png,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1
0937b_num2.png,2,3,2,2,2,2,2,1,1,2,1,2,1,1,1
0181c_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1402b_num4.png,2,2,2,2,2,2,1,1,1,2,2,3,4,1,2
1265b_num4.png,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2
0474c_num5.png,2,2,2,2,2,2,2,1,1,2,2,2,4,1,1
0608a_num2.png,2,3,1,1,2,2,1,1,1,2,1,3,3,1,1
1102b_num1.png,1,2,2,2,2,1,4,1,1,1,2,2,2,1,1
1047a_num3.png,2,1,1,1,2,2,3,2,1,2,2,3,1,1,1
0927b_num4.png,1,2,1,1,2,2,2,1,1,2,1,3,4,1,1
0606a_num2.png,2,2,2,1,2,2,2,1,1,3,2,3,3,1,1
1009b_num3.png,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1
0092bb_num1.png,2,2,2,2,2,2,2,1,1,4,1,3,2,1,1
0822a_num3.png,2,2,2,2,2,1,1,2,1,2,2,3,4,2,1
1434b_num2.png,1,2,2,2,2,1,4,2,1,4,1,2,2,1,1
1110b_num4.png,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1
0427c_num5.png,2,3,2,2,2,2,1,1,1,2,2,1,2,1,1
1500b_num1.png,1,3,3,3,2,2,2,1,1,2,2,2,4,2,2
0337b_num5.png,2,3,1,1,2,2,2,1,1,2,1,3,4,1,1
0622c_num1.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
0373b_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,4,2,2
0166b_num1.png,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1
1461c_num4.png,2,2,1,1,2,2,3,1,1,2,2,3,2,2,2
0675a_num1.png,2,1,3,3,2,1,1,1,1,3,2,2,1,2,2
1386b_num1.png,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1
0248b_num2.png,1,1,3,3,2,2,1,1,1,1,2,3,4,1,1
0120c_num1.png,1,1,3,3,2,1,2,1,1,2,1,1,2,1,1
0472a_num3.png,2,2,2,2,2,1,1,1,1,2,2,3,2,1,1
0825b_num3.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1
1271a_num1.png,2,2,2,2,2,1,2,1,1,4,2,2,2,2,2
0518b_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2
1043c_num3.png,2,2,2,2,2,2,1,1,1,2,2,2,4,2,2
1104a_num1.png,2,2,2,2,2,1,1,1,1,4,1,3,2,1,1
0328a_num1.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1
0578b_num6.png,1,1,3,2,2,1,1,1,1,2,1,2,2,1,1
0097a_num5.png,2,3,3,3,2,1,2,1,1,2,2,3,2,2,2
1170b_num5.png,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
0422a_num3.png,2,2,2,2,2,2,1,1,1,2,2,1,4,2,2
0566a_num2.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,1
0473b_num1.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,2
1174b_num1.png,1,1,1,1,2,2,2,1,1,2,2,2,4,1,1
0610b_num2.png,2,1,3,3,2,2,1,1,1,4,2,2,1,1,1
0066a_num5.png,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2
0206c_num1.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
0234b_num1.png,1,3,1,1,2,2,2,1,1,4,2,2,4,2,2
0864b_num5.png,1,2,2,3,2,2,2,1,1,1,2,2,2,1,1
0298c_num2.png,2,2,1,1,2,2,3,1,1,1,1,3,4,1,1
1177a_num1.png,2,3,2,2,2,1,3,1,1,2,1,2,1,1,1
1355c_num6.png,2,2,2,2,2,1,2,1,1,4,2,2,4,2,2
0192c_num4.png,2,2,2,1,2,2,2,1,1,4,1,2,2,1,1
1409c_num3.png,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
0166c_num1.png,2,3,1,1,2,2,2,1,1,2,1,2,2,1,1
0063a_num3.png,1,2,1,1,2,2,3,1,1,2,2,3,2,1,1
1224a_num2.png,1,2,3,2,2,2,1,2,1,2,1,1,1,1,1
0017c_num3.png,1,3,3,3,2,1,2,1,1,4,2,2,1,2,1
0260a_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2
